[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 8
[INFO: Main      ] Link-layer address: 0012.7408.0008.0808
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:7408:8:808
[INFO: Sky       ] CC2420 CCA threshold -45
source, node_id: 8, sample: 100, mean: 56.110, variance: 996.097, msg_id: 240 , time: 951570099 #
source, node_id: 8, sample: 10, mean: 56.029, variance: 1002.829, msg_id: 241 , time: 955499825 #
source, node_id: 8, sample: 98, mean: 55.979, variance: 998.379, msg_id: 242 , time: 959109179 #
source, node_id: 8, sample: 36, mean: 56.250, variance: 980.227, msg_id: 243 , time: 962741905 #
source, node_id: 8, sample: 94, mean: 57.069, variance: 974.225, msg_id: 244 , time: 966616761 #
source, node_id: 8, sample: 82, mean: 57.439, variance: 978.846, msg_id: 245 , time: 970327845 #
source, node_id: 8, sample: 99, mean: 57.419, variance: 977.144, msg_id: 246 , time: 974343565 #
source, node_id: 8, sample: 67, mean: 57.330, variance: 974.601, msg_id: 247 , time: 977507586 #
source, node_id: 8, sample: 18, mean: 56.540, variance: 973.708, msg_id: 248 , time: 980538803 #
source, node_id: 8, sample: 62, mean: 56.880, variance: 965.745, msg_id: 249 , time: 985531018 #
source, node_id: 8, sample: 102, mean: 57.090, variance: 980.241, msg_id: 250 , time: 989499803 #
source, node_id: 8, sample: 58, mean: 57.310, variance: 975.753, msg_id: 251 , time: 994179451 #
source, node_id: 8, sample: 84, mean: 57.369, variance: 978.593, msg_id: 252 , time: 997538853 #
source, node_id: 8, sample: 28, mean: 57.069, variance: 987.125, msg_id: 253 , time: 1001921548 #
source, node_id: 8, sample: 14, mean: 57.080, variance: 986.253, msg_id: 254 , time: 1005546575 #
source, node_id: 8, sample: 64, mean: 56.990, variance: 984.189, msg_id: 255 , time: 1010007615 #
source, node_id: 8, sample: 76, mean: 57.439, variance: 980.846, msg_id: 256 , time: 1013570055 #
source, node_id: 8, sample: 52, mean: 57.290, variance: 980.205, msg_id: 257 , time: 1016718523 #
source, node_id: 8, sample: 92, mean: 57.680, variance: 991.917, msg_id: 258 , time: 1020921660 #
